x0,x1,x2,x3,x4,x5,x_mod_four_0,x_mod_four_1,x_mod_four_2,x_mod_four_3,x_mod_four_4,x_mod_four_5,x0_binary_one_count,x0_binary_zero_count,x0_binary_percent_one,x0_binary_percent_zero,x1_binary_one_count,x1_binary_zero_count,x1_binary_percent_one,x1_binary_percent_zero,x2_binary_one_count,x2_binary_zero_count,x2_binary_percent_one,x2_binary_percent_zero,x3_binary_one_count,x3_binary_zero_count,x3_binary_percent_one,x3_binary_percent_zero,x4_binary_one_count,x4_binary_zero_count,x4_binary_percent_one,x4_binary_percent_zero,x5_binary_one_count,x5_binary_zero_count,x5_binary_percent_one,x5_binary_percent_zero,x_mod_four_0_binary_one_count,x_mod_four_0_binary_zero_count,x_mod_four_0_binary_percent_one,x_mod_four_0_binary_percent_zero,x_mod_four_1_binary_one_count,x_mod_four_1_binary_zero_count,x_mod_four_1_binary_percent_one,x_mod_four_1_binary_percent_zero,x_mod_four_2_binary_one_count,x_mod_four_2_binary_zero_count,x_mod_four_2_binary_percent_one,x_mod_four_2_binary_percent_zero,x_mod_four_3_binary_one_count,x_mod_four_3_binary_zero_count,x_mod_four_3_binary_percent_one,x_mod_four_3_binary_percent_zero,x_mod_four_4_binary_one_count,x_mod_four_4_binary_zero_count,x_mod_four_4_binary_percent_one,x_mod_four_4_binary_percent_zero,x_mod_four_5_binary_one_count,x_mod_four_5_binary_zero_count,x_mod_four_5_binary_percent_one,x_mod_four_5_binary_percent_zero,collatz_average,x_mod_four_average
582.0,291.0,874.0,437.0,1312.0,656.0,2.0,3.0,2.0,1.0,0.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,830.4,1.6
583.0,1750.0,875.0,2626.0,1313.0,3940.0,3.0,2.0,3.0,2.0,1.0,0.0,5.0,5.0,50.0,50.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,8.0,4.0,66.67,33.33,7.0,4.0,63.64,36.36,5.0,7.0,41.67,58.33,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,2217.4,2.2
584.0,292.0,146.0,73.0,220.0,110.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,285.0,1.0
585.0,1756.0,878.0,439.0,1318.0,659.0,1.0,0.0,2.0,3.0,2.0,3.0,6.0,4.0,60.0,40.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1127.0,2.2
586.0,293.0,880.0,440.0,220.0,110.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,505.8,1.0
587.0,1762.0,881.0,2644.0,1322.0,661.0,3.0,2.0,1.0,0.0,2.0,1.0,5.0,5.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1571.4,1.8
588.0,294.0,147.0,442.0,221.0,664.0,0.0,2.0,3.0,2.0,1.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,471.2,1.6
589.0,1768.0,884.0,442.0,221.0,664.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,913.6,0.8
590.0,295.0,886.0,443.0,1330.0,665.0,2.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,841.8,2.6
591.0,1774.0,887.0,2662.0,1331.0,3994.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,6.0,40.0,60.0,3.0,8.0,27.27,72.73,2.0,8.0,20.0,80.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,8.0,33.33,66.67,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,2247.8,3.0
592.0,296.0,148.0,74.0,37.0,112.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,4.0,3.0,57.14,42.86,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,251.8,0.6
593.0,1780.0,890.0,445.0,1336.0,668.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,4.0,60.0,40.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1142.4,0.8
594.0,297.0,892.0,446.0,223.0,670.0,2.0,1.0,0.0,2.0,3.0,2.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,624.4,2.0
595.0,1786.0,893.0,2680.0,1340.0,670.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,50.0,50.0,3.0,8.0,27.27,72.73,2.0,8.0,20.0,80.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,1592.8,1.6
596.0,298.0,149.0,448.0,224.0,112.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,365.4,0.6
597.0,1792.0,896.0,448.0,224.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,50.0,50.0,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,813.8,0.2
598.0,299.0,898.0,449.0,1348.0,674.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,853.2,2.0
599.0,1798.0,899.0,2698.0,1349.0,4048.0,3.0,2.0,3.0,2.0,1.0,0.0,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,7.0,5.0,58.33,41.67,6.0,5.0,54.55,45.45,5.0,7.0,41.67,58.33,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,2278.2,2.2
600.0,300.0,150.0,75.0,226.0,113.0,0.0,0.0,2.0,3.0,2.0,1.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,292.8,1.6
601.0,1804.0,902.0,451.0,1354.0,677.0,1.0,0.0,2.0,3.0,2.0,1.0,5.0,5.0,50.0,50.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1157.8,1.8
602.0,301.0,904.0,452.0,226.0,113.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,519.6,1.2
603.0,1810.0,905.0,2716.0,1358.0,679.0,3.0,2.0,1.0,0.0,2.0,3.0,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1614.2,2.2
604.0,302.0,151.0,454.0,227.0,682.0,0.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,5.0,5.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,484.0,2.4
605.0,1816.0,908.0,454.0,227.0,682.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,938.4,1.6
606.0,303.0,910.0,455.0,1366.0,683.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,864.6,3.0
607.0,1822.0,911.0,2734.0,1367.0,4102.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,30.0,70.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,5.0,7.0,41.67,58.33,4.0,7.0,36.36,63.64,10.0,3.0,76.92,23.08,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,2308.6,3.0
608.0,304.0,152.0,76.0,38.0,19.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,239.4,1.0
609.0,1828.0,914.0,457.0,1372.0,686.0,1.0,0.0,2.0,1.0,0.0,2.0,6.0,4.0,60.0,40.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,1173.2,1.2
610.0,305.0,916.0,458.0,229.0,688.0,2.0,1.0,0.0,2.0,1.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,6.0,4.0,60.0,40.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,641.2,1.2
611.0,1834.0,917.0,2752.0,1376.0,688.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,5.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,8.0,4.0,66.67,33.33,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1635.6,1.2
612.0,306.0,153.0,460.0,230.0,115.0,0.0,2.0,1.0,0.0,2.0,3.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,375.2,1.6
613.0,1840.0,920.0,460.0,230.0,115.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,50.0,50.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,835.6,1.2
614.0,307.0,922.0,461.0,1384.0,692.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,876.0,1.6
615.0,1846.0,923.0,2770.0,1385.0,4156.0,3.0,2.0,3.0,2.0,1.0,0.0,4.0,6.0,40.0,60.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,8.0,5.0,61.54,38.46,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,2339.0,2.2
616.0,308.0,154.0,77.0,232.0,116.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,300.6,0.6
617.0,1852.0,926.0,463.0,1390.0,695.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,5.0,50.0,50.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1188.6,2.2
618.0,309.0,928.0,464.0,232.0,116.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,533.4,0.6
619.0,1858.0,929.0,2788.0,1394.0,697.0,3.0,2.0,1.0,0.0,2.0,1.0,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1657.0,1.8
620.0,310.0,155.0,466.0,233.0,700.0,0.0,2.0,3.0,2.0,1.0,0.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,4.0,6.0,40.0,60.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,496.8,1.6
621.0,1864.0,932.0,466.0,233.0,700.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,4.0,6.0,40.0,60.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,963.2,0.8
622.0,311.0,934.0,467.0,1402.0,701.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,887.4,2.6
623.0,1870.0,935.0,2806.0,1403.0,4210.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,30.0,70.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,4.0,8.0,33.33,66.67,3.0,8.0,27.27,72.73,8.0,5.0,61.54,38.46,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,2369.4,3.0
624.0,312.0,156.0,78.0,39.0,118.0,0.0,0.0,0.0,2.0,3.0,2.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,2.0,5.0,28.57,71.43,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,265.4,1.4
625.0,1876.0,938.0,469.0,1408.0,704.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,50.0,50.0,5.0,6.0,45.45,54.55,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1204.0,0.8
626.0,313.0,940.0,470.0,235.0,706.0,2.0,1.0,0.0,2.0,3.0,2.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,658.0,2.0
627.0,1882.0,941.0,2824.0,1412.0,706.0,3.0,2.0,1.0,0.0,0.0,2.0,4.0,6.0,40.0,60.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,8.0,4.0,66.67,33.33,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,1678.4,1.6
628.0,314.0,157.0,472.0,236.0,118.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,385.0,1.0
629.0,1888.0,944.0,472.0,236.0,118.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,40.0,60.0,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,857.4,0.6
630.0,315.0,946.0,473.0,1420.0,710.0,2.0,3.0,2.0,1.0,0.0,2.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,898.8,2.0
631.0,1894.0,947.0,2842.0,1421.0,4264.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,7.0,30.0,70.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,6.0,6.0,50.0,50.0,5.0,6.0,45.45,54.55,9.0,4.0,69.23,30.77,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,2399.8,2.2
632.0,316.0,158.0,79.0,238.0,119.0,0.0,0.0,2.0,3.0,2.0,3.0,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,308.4,2.0
633.0,1900.0,950.0,475.0,1426.0,713.0,1.0,0.0,2.0,3.0,2.0,1.0,4.0,6.0,40.0,60.0,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1219.4,1.8
634.0,317.0,952.0,476.0,238.0,119.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,547.2,1.6
